,W_id,L_id,dire_team,radiant_team,match_id,win_predict_player,radiant_win
130,2527544,3477208,3477208.0,2527544.0,3732583031,0.47555453887933863,True
131,3704482,111474,111474.0,3704482.0,3732649375,0.5330513938844411,True
132,5197722,2621843,5197722.0,2621843.0,3732656934,0.519274594026648,False
133,3477208,2527544,2527544.0,3477208.0,3732656683,0.4985608882908471,True
134,3715574,4324365,4324365.0,3715574.0,3732682368,0.48705085510713625,True
135,3704482,111474,3704482.0,111474.0,3732722669,0.554469374021676,False
136,2527544,3477208,3477208.0,2527544.0,3732746829,0.47842666694885455,True
137,3715574,4324365,4324365.0,3715574.0,3732764995,0.5129491448928637,True
138,3715574,2527544,2527544.0,3715574.0,3732843215,0.5215733330511455,True
139,3,5208384,5208384.0,3.0,3732881151,0.5422093019459261,True
140,5039050,3704482,3704482.0,5039050.0,3732903940,0.47986327796418354,True
141,3,5051649,3.0,5051649.0,3732998631,0.5413518619012265,False
142,5208384,2103577,2103577.0,5208384.0,3733000957,0.4913661641789174,True
143,2527544,4324365,4324365.0,2527544.0,3733007049,0.5,True
144,5208384,2103577,2103577.0,5208384.0,3733029761,0.5152498949269684,True
145,5051649,3,5051649.0,3.0,3733050365,0.43701527189640416,False
146,2527544,4324365,4324365.0,2527544.0,3733083930,0.5230095872975623,True
147,5051649,5208384,5208384.0,5051649.0,3733184849,0.5014391117091528,True
148,5051649,5208384,5208384.0,5051649.0,3733236237,0.5244454611206615,True
149,2581813,3586078,2581813.0,3586078.0,3733465363,0.46809504046841727,False
150,2581813,3586078,3586078.0,2581813.0,3733630388,0.4930926841780424,True
151,2581813,2108395,2108395.0,2581813.0,3733732454,0.540494176895285,True
152,2581813,2108395,2108395.0,2581813.0,3733833447,0.5618513778857278,True
153,2586976,5039050,2586976.0,5039050.0,3733884597,0.5215733330511455,False
154,350190,2581813,350190.0,2581813.0,3734004763,0.5132367706605789,False
155,67,2527544,67.0,2527544.0,3734153775,0.4953949600290233,False
156,5059375,2786652,5059375.0,2786652.0,3734251213,0.5261679742814446,False
157,5059375,2786652,5059375.0,2786652.0,3734313871,0.5476337445404962,False
158,2786652,5039050,2786652.0,5039050.0,3734416293,0.47842666694885455,False
159,3715574,3705786,3705786.0,3715574.0,3734448170,0.5284636829440589,True
160,5051649,39,5051649.0,39.0,3734452171,0.5467779719459287,False
161,39,5051649,5051649.0,39.0,3734512925,0.43079390029974296,True
162,3,5026801,5026801.0,3.0,3734555704,0.5416377027147634,True
163,3,5026801,3.0,5026801.0,3734587547,0.5615679389736461,False
164,3715574,67,67.0,3715574.0,3734603868,0.5261679742814446,True
165,3,39,3.0,39.0,3734655305,0.5793387107509403,False
166,5063845,4709558,5063845.0,4709558.0,3735436967,0.46838170217189273,False
167,5063845,4709558,5063845.0,4709558.0,3735541380,0.49280491829094863,False
168,5039050,5154470,5154470.0,5039050.0,3735654637,0.4884891087822083,True
169,5154470,5039050,5154470.0,5039050.0,3735733433,0.48705085510713625,False
170,5039050,5154470,5154470.0,5039050.0,3735831348,0.4884891087822083,True
171,5059375,2586976,2586976.0,5059375.0,3735966321,0.5023025688157032,True
172,2527544,3705786,3705786.0,2527544.0,3736094749,0.5069073158219575,True
173,2586976,5059375,5059375.0,2586976.0,3736096126,0.4746932070195415,True
174,67,2527544,2527544.0,67.0,3736190853,0.4953949600290233,True
175,2586976,5039050,5039050.0,2586976.0,3737707928,0.544494573083008,True
176,5138280,4709558,5138280.0,4709558.0,3740507414,0.5198493591037462,False
177,4709558,5138280,4709558.0,5138280.0,3740623396,0.459505823104715,False
178,3477208,5243897,3477208.0,5243897.0,3741093209,0.5011512905118227,False
179,3477208,5243897,3477208.0,5243897.0,3741176170,0.5238711587550745,False
180,5138280,5010634,5010634.0,5138280.0,3743748645,0.5008634685514938,True
181,5138280,5010634,5138280.0,5010634.0,3743835382,0.5238711587550745,False
182,3262512,4259604,3262512.0,4259604.0,3745518641,0.4147807559636073,False
183,1375614,15,1375614.0,15.0,3746813031,0.47842666694885455,False
184,4259604,2732982,4259604.0,2732982.0,3748653283,0.5759681557821946,False
185,3260216,5086276,3260216.0,5086276.0,3749855161,0.5293242686272808,False
186,3260216,5086276,3260216.0,5086276.0,3749918938,0.552192989276696,False
187,3260216,2880140,2880140.0,3260216.0,3750064408,0.5100724469274385,True
188,3586078,5196343,5196343.0,3586078.0,3750162538,0.5513387754645734,True
189,3260216,5229745,5229745.0,3260216.0,3750201939,0.5330513938844411,True
190,3586078,5196343,3586078.0,5196343.0,3750281038,0.572026911410825,False
191,726228,2163,726228.0,2163.0,3750946886,0.5230095872975623,False
192,3260216,3586078,3586078.0,3260216.0,3751460052,0.5247325881546473,True
193,3586078,3260216,3260216.0,3586078.0,3751530704,0.453507347291304,True
194,3260216,3586078,3586078.0,3260216.0,3751581633,0.5209987301318275,True
195,3586078,5196343,5196343.0,3586078.0,3751732792,0.5821418810630037,True
196,3586078,5041332,3586078.0,5041332.0,3751863678,0.5999495673225441,False
197,3260216,3586078,3586078.0,3260216.0,3751970021,0.5250196988375351,True
198,3586078,3260216,3260216.0,3586078.0,3752121773,0.4523662554595038,True
199,3586078,3260216,3586078.0,3260216.0,3752202500,0.4781393868007678,False
200,3586078,3260216,3260216.0,3586078.0,3752328016,0.5025903850536062,True
201,3262331,4369633,3262331.0,4369633.0,3753793815,0.5,False
202,3262331,4369633,4369633.0,3262331.0,3753887666,0.5230095872975623,True
203,5229084,4817649,4817649.0,5229084.0,3754046356,0.48072540597335195,True
204,5229084,4817649,4817649.0,5229084.0,3754100547,0.5051806310571121,True
205,2581813,4424013,4424013.0,2581813.0,3755590867,0.5350568071587631,True
206,2581813,4424013,4424013.0,2581813.0,3755668853,0.5556067161284776,True
207,5138280,5234564,5234564.0,5138280.0,3756875779,0.5100724469274385,True
208,5138280,5234564,5234564.0,5138280.0,3756960608,0.5330513938844412,True
209,5229084,4369633,4369633.0,5229084.0,3756972080,0.526455000376734,True
210,3260216,821162,821162.0,3260216.0,3757022163,0.5470632604530102,True
211,3260216,821162,821162.0,3260216.0,3757085409,0.5694883862166066,True
212,3262331,3763318,3262331.0,3763318.0,3757129038,0.5215733330511455,False
213,3763318,3262331,3763318.0,3262331.0,3757271466,0.4555054269169921,False
214,5231224,2880140,5231224.0,2880140.0,3758715944,0.48475010507303173,False
215,5231224,2880140,2880140.0,5231224.0,3758830326,0.5083460956770232,True
216,3262331,5229084,3262331.0,5229084.0,3760065922,0.5054684215459746,False
217,3262331,5229084,5229084.0,3262331.0,3760144746,0.5284636829440589,True
218,3260216,4652955,4652955.0,3260216.0,3763797036,0.56807650553181,True
219,3260216,4652955,3260216.0,4652955.0,3763904318,0.5877321613612967,False
220,1375614,2006913,2006913.0,1375614.0,3764298763,0.5129491448928637,True
221,4369633,4817649,4817649.0,4369633.0,3765336497,0.48015064089625376,True
222,1883502,3331948,3331948.0,1883502.0,3765708885,0.4792885922606634,True
223,1883502,36,36.0,1883502.0,3766681094,0.5115108912177917,True
224,1838315,67,67.0,1838315.0,3766752458,0.4821625385595096,True
225,4259604,4652955,4259604.0,4652955.0,3766825492,0.5868950233791,False
226,4259604,4652955,4652955.0,4259604.0,3766898648,0.6060129733148929,True
227,4652955,3262512,3262512.0,4652955.0,3767054744,0.4646567962105992,True
228,4652955,3262512,3262512.0,4652955.0,3767190143,0.4905029788303312,True
229,36,67,36.0,67.0,3768329633,0.48245000125521365,False
230,5138280,5063845,5138280.0,5063845.0,3768583776,0.5244454611206616,False
231,5063845,5138280,5063845.0,5138280.0,3768700684,0.45379269707453124,False
232,3262512,821162,3262512.0,821162.0,3770285302,0.5123738678193158,False
233,3262512,821162,3262512.0,821162.0,3770360461,0.5339109913146216,False
234,5229127,46,46.0,5229127.0,3770826200,0.5002878231048323,True
235,3260216,2732982,3260216.0,2732982.0,3771970982,0.5866158654624484,False
236,4817649,2133093,4817649.0,2133093.0,3771983813,0.4833124582832231,False
237,3260216,2732982,2732982.0,3260216.0,3772054227,0.6057380557441059,True
238,4817649,2133093,2133093.0,4817649.0,3772068996,0.5077705989902715,True
239,1375614,1838315,1838315.0,1375614.0,3772078989,0.5230095872975623,True
240,4259604,3260216,3260216.0,4259604.0,3773840915,0.502878199574811,True
241,1883502,2163,2163.0,1883502.0,3773950827,0.5558909611168531,True
242,3260216,4259604,4259604.0,3260216.0,3773971350,0.4741190691088309,True
243,5254237,5266660,5254237.0,5266660.0,3773979905,0.4905029788303312,False
244,2163,1883502,1883502.0,2163.0,3774083100,0.422907524174671,True
245,4817649,5227748,4817649.0,5227748.0,3775710260,0.5063317705077984,False
246,1883502,5027210,5027210.0,1883502.0,3775730294,0.49453157845402534,True
247,4817649,5227748,4817649.0,5227748.0,3775776635,0.5293242686272808,False
248,4817649,5262183,4817649.0,5262183.0,3778775564,0.5284636829440589,False
249,4817649,5262183,4817649.0,5262183.0,3778852880,0.5507691309583932,False
250,5254237,5085894,5254237.0,5085894.0,3780686686,0.502014751051835,False
